user_name,comment,brand,gender,label
Mason,"['asus', 'vivobook', 'لیپ', 'ٹاپ', 'گیمنگ', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'فریم', 'کی', 'شرح', 'اور', 'کارکردگی', 'کے', 'مسائل', 'کم', 'ہیں']",Asus,Male,0.0
Shahista Khatoon,"['مائیکروسافٹ', 'سرفیس', 'بک', 'لیپ', 'ٹاپ', 'میں', 'اسکرین', 'لاتعلقی', 'کے', 'مسائل', 'کو', 'فروغ', 'دینے', 'کا', 'رجحان', 'ہے', 'جس', 'سے', 'استعمال', 'کے', 'دوران', 'خلل', 'پڑتا', 'ہے']",Microsoft,Female,0.0
Benjamin,"['سیمسنگ', 'اوڈیسی', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹچ', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'کرسر', 'کی', 'نقل', 'و', 'حرکت', 'اور', 'صحت', 'سے', 'متعلق', 'متاثر', 'ہوتا', 'ہے']",Samsung,Male,0.0
Natalie,"['توشیبا', 'سیٹلائٹ', 'پرو', 'لیپ', 'ٹاپ', 'ملٹی', 'ٹاسکنگ', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'کارکردگی', 'کا', 'مظاہرہ', 'ہوتا', 'ہے']",Toshiba,Female,0.0
Chloe,"['لینووو', 'فلیکس', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹچ', 'اسکرین', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ٹچ', 'پر', 'مبنی', 'بات', 'چیت', 'میں', 'دشواریوں', 'کا', 'سامنا', 'کرنا', 'پڑتا', 'ہے']",Lenovo,Female,0.0
Miss Zuha,"['ڈیل', 'پریسجن', 'لیپ', 'ٹاپ', 'میں', 'زیادہ', 'گرمی', 'کے', 'مسائل', 'پیدا', 'کرنے', 'کا', 'رجحان', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'کارکردگی', 'تھروٹلنگ', 'اور', 'ممکنہ', 'ہارڈ', 'ویئر', 'کو', 'نقصان', 'پہنچتا', 'ہے']",Dell,Female,0.0
Daniel,"['asus', 'ٹرانسفارمر', 'لیپ', 'ٹاپ', 'دستیاب', 'سافٹ', 'ویئر', 'اپ', 'ڈیٹس', 'کی', 'ایک', 'محدود', 'رینج', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'پرانی', 'خصوصیات', 'اور', 'سیکیورٹی', 'کی', 'کمزوری', 'ہوتی', 'ہے']",Asus,Male,0.0
Liam,"['hp', 'پرو', 'بوک', 'لیپ', 'ٹاپ', 'کی', 'بورڈ', 'میں', 'استحکام', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'کلیدی', 'خرابی', 'اور', 'غیر', 'ذمہ', 'داری', 'پیدا', 'ہوتی', 'ہے']",HP,Male,0.0
Ava,"['مائیکروسافٹ', 'سرفیس', 'پرو', 'ایکس', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'ایپ', 'کی', 'مطابقت', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'مناسب', 'سافٹ', 'ویئر', 'تلاش', 'کرنا', 'مشکل', 'ہے']",Microsoft,Female,0.0
Mason,"['ایسر', 'ٹریول', 'میٹ', 'لیپ', 'ٹاپ', 'بار', 'بار', 'وائی', 'فائی', 'رابطے', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'آن', 'لائن', 'کام', 'اور', 'براؤزنگ', 'میں', 'رکاوٹ', 'پیدا', 'ہوتی', 'ہے']",Acer,Male,0.0
Shahista Khatoon,"['لینووو', 'کروم', 'بوک', 'لیپ', 'ٹاپ', 'ایک', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ٹریک', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'نیویگیشن', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Lenovo,Female,0.0
Benjamin,"['ڈیل', 'ووسٹرو', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'زندگی', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'ایک', 'ہی', 'چارج', 'پر', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",Dell,Male,0.0
Natalie,"['hp', 'chromebook', 'لیپ', 'ٹاپ', 'وسائل', 'سے', 'متعلق', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'کارکردگی', 'ہے']",HP,Female,0.0
Emily,"['asus', 'زین', 'بوک', 'پرو', 'لیپ', 'ٹاپ', 'میں', 'اسکرین', 'سے', 'خون', 'بہنے', 'کے', 'مسائل', 'پیدا', 'کرنے', 'کا', 'رجحان', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'ناہموار', 'بیک', 'لائٹنگ', 'اور', 'بصری', 'خلفشار', 'پیدا', 'ہوتا', 'ہے']",Asus,Female,0.0
Chloe,"['مائیکروسافٹ', 'سرفیس', 'لیپ', 'ٹاپ', '3', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'فنگر', 'پرنٹ', 'اسکینر', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'بایومیٹرک', 'توثیق', 'میں', 'دشواریوں', 'کا', 'سامنا', 'کرنا', 'پڑتا', 'ہے']",Microsoft,Female,0.0
Miss Zuha,"['ڈیل', 'ایلین', 'ویئر', 'ایم', '15', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'حد', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'ناکافی', 'جگہ', 'ہے']",Dell,Female,0.0
Daniel,"['لینووو', 'یوگا', 'c940', 'لیپ', 'ٹاپ', 'بیٹری', 'کی', 'کارکردگی', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",Lenovo,Male,0.0
Liam,"['ایچ', 'پی', 'زیڈ', 'بوک', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ویب', 'کیم', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ویڈیو', 'کالز', 'اور', 'آن', 'لائن', 'میٹنگوں', 'کے', 'دوران', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",HP,Male,0.0
Ava,"['مائیکروسافٹ', 'سرفیس', 'لیپ', 'ٹاپ', 'اسٹوڈیو', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'گرافکس', 'کارڈ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سبوپٹیمل', 'گیمنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Microsoft,Female,0.0
Shahista Khatoon,"['لینووو', 'آئیڈیا', 'سینٹر', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'اسٹائلس', 'ان', 'پٹ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'ٹچ', 'اور', 'قلم', 'پر', 'مبنی', 'تعامل', 'کو', 'متاثر', 'کرتے', 'ہیں']",Lenovo,Female,0.0
Benjamin,"['ڈیل', 'جی', '7', 'لیپ', 'ٹاپ', 'میں', 'کسٹمر', 'سپورٹ', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'تکنیکی', 'مسائل', 'میں', 'تاخیر', 'سے', 'مدد', 'ملتی', 'ہے']",Dell,Male,0.0
Natalie,"['hp', 'پویلین', 'x360', 'لیپ', 'ٹاپ', 'بار', 'بار', 'سسٹم', 'کے', 'حادثات', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'ڈیٹا', 'میں', 'کمی', 'اور', 'ورک', 'فلو', 'میں', 'رکاوٹ', 'پیدا', 'ہوتی', 'ہے']",HP,Female,0.0
Emily,"['asus', 'rog', 'zephyrus', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'کی', 'بورڈ', 'بیک', 'لائٹنگ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'کم', 'روشنی', 'والے', 'ماحول', 'میں', 'مرئیت', 'کو', 'متاثر', 'کرتے', 'ہیں']",Asus,Female,0.0
Chloe,"['مائیکروسافٹ', 'سطح', 'کی', 'جوڑی', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'ایپ', 'کی', 'مطابقت', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'مناسب', 'سافٹ', 'ویئر', 'تلاش', 'کرنا', 'مشکل', 'ہے']",Microsoft,Female,0.0
Miss Zuha,"['ڈیل', 'ایکس', 'پی', 'ایس', '2ان', '1', 'لیپ', 'ٹاپ', 'ٹچ', 'پر', 'مبنی', 'تعامل', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'غیر', 'ذمہ', 'داری', 'کا', 'سامنا', 'کرنا', 'پڑتا', 'ہے']",Dell,Female,0.0
Liam,"['asus', 'vivobook', 'کے', 'لیپ', 'ٹاپ', 'قلابے', 'میں', 'استحکام', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'اسکرین', 'ووببلنگ', 'اور', 'ممکنہ', 'ڈسپلے', 'کو', 'نقصان', 'پہنچتا', 'ہے']",Asus,Male,0.0
Ava,"['ڈیل', 'عرض', 'البلد', '2in1', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'اسٹائلس', 'ان', 'پٹ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'ٹچ', 'اور', 'قلم', 'پر', 'مبنی', 'تعامل', 'کو', 'متاثر', 'کرتے', 'ہیں']",Dell,Female,0.0
Mason,"['hp', 'حسد', 'x360', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'گرافکس', 'کارڈ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سبوپٹیمل', 'گیمنگ', 'اور', 'رینڈرنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",HP,Male,0.0
Shahista Khatoon,"['لینووو', 'لشکر', '5', 'لیپ', 'ٹاپ', 'بار', 'بار', 'سسٹم', 'کے', 'حادثات', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'ڈیٹا', 'میں', 'کمی', 'اور', 'پیداواری', 'صلاحیت', 'میں', 'رکاوٹ', 'پیدا', 'ہوتی', 'ہے']",Lenovo,Female,0.0
Benjamin,"['مائیکروسافٹ', 'سطح', 'کے', 'لیپ', 'ٹاپ', '2', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'ٹچ', 'اسکرین', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹچ', 'پر', 'مبنی', 'تعاملات', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Microsoft,Male,0.0
Natalie,"['سیمسنگ', 'کہکشاں', 'کتاب', 'کے', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'زندگی', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'ایک', 'ہی', 'چارج', 'پر', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",Samsung,Female,0.0
Emily,"['ایم', 'ایس', 'آئی', 'پریسٹیج', 'لیپ', 'ٹاپ', 'ویڈیو', 'ایڈیٹنگ', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'پیش', 'کش', 'اور', 'برآمد', 'کے', 'اوقات', 'ہوتے', 'ہیں']",Daten,Female,0.0
Chloe,"['lg', 'گرام', '2in1', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹچ', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'کرسر', 'کی', 'نقل', 'و', 'حرکت', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",LG,Female,0.0
Miss Zuha,"['ایپل', 'میک', 'بوک', 'ایئر', 'لیپ', 'ٹاپ', 'میں', 'بندرگاہ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'یہ', 'مختلف', 'پیری', 'فیرلز', 'سے', 'رابطہ', 'قائم', 'کرنا', 'مشکل', 'ہے']",Apple,Female,0.0
Daniel,"['گیٹ', 'وے', 'تخلیق', 'کار', 'لیپ', 'ٹاپ', 'چیسیس', 'میں', 'استحکام', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ساختی', 'کمزوری', 'اور', 'ممکنہ', 'نقصان', 'ہوتا', 'ہے']",Gateway,Male,0.0
Ava,"['مائیکروسافٹ', 'سرفیس', 'لیپ', 'ٹاپ', '4', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'کی', 'بورڈ', 'بیک', 'لائٹنگ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'کم', 'روشنی', 'والے', 'ماحول', 'میں', 'مرئیت', 'کو', 'متاثر', 'کرتے', 'ہیں']",Microsoft,Female,0.0
Mason,"['ڈیل', 'ایلین', 'ویئر', 'ایم', '17', 'لیپ', 'ٹاپ', 'بار', 'بار', 'زیادہ', 'گرمی', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'کارکردگی', 'تھروٹلنگ', 'اور', 'ممکنہ', 'ہارڈ', 'ویئر', 'کو', 'نقصان', 'پہنچتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['hp', 'سپیکٹر', 'x360', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'ناکافی', 'جگہ', 'ہے']",HP,Female,0.0
Natalie,"['asus', 'rog', 'strix', 'لیپ', 'ٹاپ', 'بیٹری', 'کی', 'کارکردگی', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",Asus,Female,0.0
Emily,"['ڈیل', 'انسپیرون', '2in1', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'سافٹ', 'ویئر', 'اپ', 'ڈیٹس', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'پرانی', 'خصوصیات', 'اور', 'سیکیورٹی', 'کے', 'ممکنہ', 'خطرات', 'ہیں']",Dell,Female,0.0
Chloe,"['مائیکروسافٹ', 'سرفیس', 'پرو', '7', 'لیپ', 'ٹاپ', 'بار', 'بار', 'اسکرین', 'ٹمٹماہٹ', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'طویل', 'استعمال', 'کے', 'دوران', 'بصری', 'تکلیف', 'ہوتی', 'ہے']",Microsoft,Female,0.0
Miss Zuha,"['سیمسنگ', 'نوٹ', 'بک', 'اوڈیسی', 'لیپ', 'ٹاپ', 'ایک', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ٹریک', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'نیویگیشن', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Samsung,Female,0.0
Liam,"['lg', 'گرام', 'لیپ', 'ٹاپ', 'گیمنگ', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'فریم', 'ریٹ', 'اور', 'سبوپٹیمل', 'گیمنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Gigabyte,Male,0.0
Ava,"['ایپل', 'میک', 'بوک', 'پرو', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'بندرگاہوں', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'یہ', 'مختلف', 'بیرونی', 'آلات', 'اور', 'پیریفیرلز', 'سے', 'رابطہ', 'قائم', 'کرنا', 'مشکل', 'ہے']",Apple,Female,0.0
Mason,"['asus', 'زین', 'بوک', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ٹچ', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'کرسر', 'کی', 'نقل', 'و', 'حرکت', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Asus,Male,0.0
Shahista Khatoon,"['ڈیل', 'ایکس', 'پی', 'ایس', 'لیپ', 'ٹاپ', 'ڈسپلے', 'میں', 'استحکام', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'اسکرین', 'ووببلنگ', 'اور', 'ممکنہ', 'نقصان', 'ہوتا', 'ہے']",Dell,Female,0.0
Benjamin,"['لینووو', 'تھنک', 'پیڈ', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'گرافکس', 'کارڈ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سبوپٹیمل', 'گیمنگ', 'اور', 'رینڈرنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Lenovo,Male,0.0
Natalie,"['مائیکروسافٹ', 'سطح', 'کے', 'لیپ', 'ٹاپ', '3', 'لیپ', 'ٹاپ', 'بار', 'بار', 'بیٹری', 'ڈرین', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'استعمال', 'کا', 'وقت', 'اور', 'تکلیف', 'کم', 'ہوتی', 'ہے']",Microsoft,Female,0.0
Emily,"['سیمسنگ', 'کہکشاں', 'کتاب', 'کے', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'اسٹائلس', 'ان', 'پٹ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'ٹچ', 'اور', 'قلم', 'پر', 'مبنی', 'تعامل', 'کو', 'متاثر', 'کرتے', 'ہیں']",Samsung,Female,0.0
Miss Zuha,"['ایچ', 'پی', 'پویلین', 'لیپ', 'ٹاپ', 'چیسیس', 'میں', 'استحکام', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ساختی', 'کمزوری', 'اور', 'ممکنہ', 'نقصان', 'ہوتا', 'ہے']",HP,Female,0.0
Ava,"['مائیکروسافٹ', 'سطح', 'go', '2', 'لیپ', 'ٹاپ', 'بار', 'بار', 'نظام', 'جمنے', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'اعداد', 'و', 'شمار', 'میں', 'کمی', 'اور', 'پیداواری', 'صلاحیت', 'میں', 'خلل', 'پڑتا', 'ہے']",Microsoft,Female,0.0
Mason,"['ڈیل', 'جی', '5', 'لیپ', 'ٹاپ', 'ایک', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'کی', 'بورڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹائپنگ', 'کی', 'درستگی', 'اور', 'صارف', 'کے', 'تجربے', 'کو', 'متاثر', 'ہوتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['لینووو', 'آئیڈیا', 'پیڈ', 'فلیکس', 'لیپ', 'ٹاپ', 'میں', 'اسکرین', 'کی', 'چمک', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'دیکھنے', 'کی', 'زیادہ', 'سے', 'زیادہ', 'ترتیبات', 'تلاش', 'کرنا', 'مشکل', 'ہے']",Lenovo,Female,0.0
Benjamin,"['ایپل', 'میک', 'بوک', 'لیپ', 'ٹاپ', 'گیمنگ', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'فریم', 'ریٹ', 'اور', 'سبوپٹیمل', 'گیمنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Apple,Male,0.0
Natalie,"['lg', 'الٹراجیئر', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'ٹریک', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'کرسر', 'کی', 'نقل', 'و', 'حرکت', 'اور', 'صحت', 'سے', 'متعلق', 'متاثر', 'ہوتا', 'ہے']",LG,Female,0.0
Emily,"['asus', 'tuf', 'گیمنگ', 'لیپ', 'ٹاپ', 'میں', 'کسٹمر', 'سپورٹ', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'حد', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'تکنیکی', 'مسائل', 'میں', 'تاخیر', 'سے', 'مدد', 'ملتی', 'ہے']",Asus,Female,0.0
Chloe,"['ڈیل', 'صحت', 'سے', 'متعلق', 'موبائل', 'ورک', 'سٹیشن', 'بار', 'بار', 'گرمی', 'سے', 'دوچار', 'ہوتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'کارکردگی', 'تھروٹلنگ', 'اور', 'ممکنہ', 'ہارڈ', 'ویئر', 'کو', 'نقصان', 'ہوتا', 'ہے']",Dell,Female,0.0
Miss Zuha,"['مائیکروسافٹ', 'سرفیس', 'پرو', 'ایکس', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹچ', 'اسکرین', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹچ', 'پر', 'مبنی', 'تعامل', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Microsoft,Female,0.0
Daniel,"['سیمسنگ', 'کروم', 'بوک', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'ناکافی', 'جگہ', 'ہے']",Apple,Male,0.0
Mason,"['asus', 'rog', 'g14', 'لیپ', 'ٹاپ', 'بیٹری', 'کی', 'کارکردگی', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'استعمال', 'کا', 'وقت', 'اور', 'بار', 'بار', 'چارج', 'ہوتا', 'ہے']",Asus,Male,0.0
Shahista Khatoon,"['ڈیل', 'انسپیرون', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'گرافکس', 'کارڈ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سبوپٹیمل', 'گیمنگ', 'اور', 'رینڈرنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Dell,Female,0.0
Benjamin,"['لینووو', 'لشکر', '7', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'فنگر', 'پرنٹ', 'اسکینر', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'بایومیٹرک', 'توثیق', 'میں', 'مشکلات', 'پیدا', 'ہوتی', 'ہیں']",Lenovo,Male,0.0
Natalie,"['مائیکروسافٹ', 'سرفیس', 'بک', 'لیپ', 'ٹاپ', 'بار', 'بار', 'اسکرین', 'ٹمٹماہٹ', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'سے', 'استعمال', 'کے', 'دوران', 'بصری', 'تکلیف', 'اور', 'خلفشار', 'پیدا', 'ہوتا', 'ہے']",Microsoft,Female,0.0
